income,land_size,state,crop,irrigation,farmer_type,scheme,approved
33122,0.86,up,rice,no,small,medium_farmer_modernization,0
332855,5.38,gujarat,wheat,no,large,pm_kisan,0
39937,0.99,maharashtra,sugarcane,no,small,pm_kisan,1
513887,5.95,up,wheat,yes,large,small_farmer_support,0
251070,5.77,karnataka,sugarcane,no,large,rice_development_scheme,0
445104,5.21,punjab,wheat,yes,large,low_income_farmer_aid,0
310274,5.36,up,wheat,no,large,cotton_support_scheme,0
101230,2.2,up,wheat,yes,medium,cotton_support_scheme,1
308230,5.71,punjab,rice,yes,large,pm_kisan,0
201791,4.75,punjab,wheat,yes,large,medium_farmer_modernization,0
80610,1.21,maharashtra,sugarcane,no,small,crop_insurance,1
238776,3.47,up,rice,yes,medium,rice_development_scheme,1
391047,5.12,up,wheat,yes,large,drip_irrigation,0
121045,1.71,punjab,rice,yes,small,sugarcane_incentive,0
405540,4.4,up,rice,yes,large,crop_insurance,1
109748,1.53,up,rice,yes,small,cotton_support_scheme,0
274288,5.24,gujarat,wheat,yes,large,sugarcane_incentive,0
221457,4.17,up,wheat,yes,large,rice_development_scheme,0
212329,4.23,karnataka,sugarcane,yes,large,crop_insurance,0
157006,4.13,punjab,wheat,no,large,medium_farmer_modernization,0
51796,0.94,maharashtra,sugarcane,no,small,large_farmer_irrigation_support,0
25881,0.58,gujarat,wheat,no,small,rice_development_scheme,0
137476,2.48,maharashtra,cotton,yes,medium,crop_insurance,0
70871,0.89,gujarat,cotton,no,small,cotton_support_scheme,0
135674,1.72,up,wheat,yes,small,rice_development_scheme,0
386452,5.3,gujarat,cotton,yes,large,sugarcane_incentive,1
237191,3.9,karnataka,rice,yes,medium,sugarcane_incentive,0
214402,4.02,gujarat,wheat,yes,large,large_farmer_irrigation_support,1
153709,2.19,up,rice,no,medium,pm_kisan,0
291043,5.06,gujarat,wheat,yes,large,small_farmer_support,0
147044,2.67,punjab,wheat,no,medium,medium_farmer_modernization,1
292415,3.53,karnataka,rice,yes,medium,drip_irrigation,0
157034,2.65,punjab,rice,yes,medium,cotton_support_scheme,1
143784,2.0,up,wheat,yes,medium,low_income_farmer_aid,0
230803,3.86,punjab,wheat,yes,medium,crop_insurance,0
259751,5.18,gujarat,cotton,no,large,medium_farmer_modernization,0
130844,2.64,gujarat,wheat,yes,medium,cotton_support_scheme,1
77717,0.86,gujarat,wheat,yes,small,sugarcane_incentive,1
252021,4.35,punjab,rice,yes,large,low_income_farmer_aid,0
374809,5.98,maharashtra,sugarcane,yes,large,rice_development_scheme,0
103351,1.32,maharashtra,sugarcane,yes,small,rice_development_scheme,0
151159,2.1,punjab,rice,yes,medium,pm_kisan,0
216207,4.08,up,wheat,no,large,medium_farmer_modernization,0
291660,5.35,maharashtra,sugarcane,yes,large,drip_irrigation,0
47682,0.96,up,rice,yes,small,medium_farmer_modernization,0
66320,1.58,punjab,wheat,yes,small,rice_development_scheme,1
68209,1.68,up,rice,yes,small,large_farmer_irrigation_support,0
173604,5.58,gujarat,wheat,no,large,rice_development_scheme,0
196683,2.59,karnataka,rice,yes,medium,drip_irrigation,0
242677,5.8,punjab,wheat,no,large,drip_irrigation,1
169693,3.44,up,wheat,yes,medium,large_farmer_irrigation_support,0
162540,3.46,maharashtra,sugarcane,no,medium,rice_development_scheme,1
178260,5.76,gujarat,wheat,no,large,low_income_farmer_aid,0
55436,1.74,maharashtra,cotton,no,small,cotton_support_scheme,0
220280,4.73,maharashtra,sugarcane,no,large,crop_insurance,0
352561,4.99,punjab,rice,yes,large,drip_irrigation,0
213613,5.63,up,rice,no,large,small_farmer_support,0
293643,4.67,karnataka,sugarcane,yes,large,low_income_farmer_aid,0
30661,0.84,maharashtra,sugarcane,yes,small,rice_development_scheme,0
148367,3.37,gujarat,cotton,no,medium,medium_farmer_modernization,0
170321,3.67,maharashtra,sugarcane,no,medium,drip_irrigation,0
123470,1.93,gujarat,cotton,yes,small,large_farmer_irrigation_support,0
180252,4.74,karnataka,rice,no,large,sugarcane_incentive,0
247300,4.96,karnataka,rice,no,large,low_income_farmer_aid,0
393201,5.99,karnataka,rice,no,large,rice_development_scheme,1
193052,2.34,up,wheat,yes,medium,pm_kisan,0
295002,3.76,karnataka,sugarcane,no,medium,medium_farmer_modernization,1
150482,2.24,punjab,rice,yes,medium,small_farmer_support,0
345354,4.6,karnataka,sugarcane,no,large,low_income_farmer_aid,0
277300,5.88,maharashtra,cotton,no,large,small_farmer_support,0
165654,2.74,karnataka,sugarcane,no,medium,small_farmer_support,0
288272,3.03,punjab,rice,yes,medium,pm_kisan,0
81275,1.46,gujarat,cotton,yes,small,rice_development_scheme,1
255643,3.32,karnataka,rice,no,medium,crop_insurance,1
65315,1.13,karnataka,rice,yes,small,drip_irrigation,0
342444,5.49,karnataka,sugarcane,no,large,pm_kisan,0
266865,3.29,up,rice,yes,medium,drip_irrigation,0
34957,0.67,up,rice,yes,small,rice_development_scheme,1
116670,1.48,gujarat,wheat,yes,small,low_income_farmer_aid,1
468291,5.82,karnataka,sugarcane,yes,large,medium_farmer_modernization,0
55643,0.68,punjab,rice,yes,small,pm_kisan,1
167441,2.39,maharashtra,sugarcane,no,medium,sugarcane_incentive,1
205971,2.96,gujarat,cotton,no,medium,cotton_support_scheme,0
237637,2.61,maharashtra,sugarcane,yes,medium,medium_farmer_modernization,0
78078,1.4,karnataka,sugarcane,no,small,drip_irrigation,1
150065,2.33,maharashtra,cotton,no,medium,small_farmer_support,0
424184,5.64,maharashtra,sugarcane,yes,large,pm_kisan,0
66614,0.89,karnataka,rice,no,small,rice_development_scheme,0
113011,2.06,up,rice,no,medium,pm_kisan,0
101209,2.82,maharashtra,sugarcane,no,medium,crop_insurance,0
115133,1.64,karnataka,sugarcane,yes,small,medium_farmer_modernization,0
295779,4.37,up,rice,no,large,pm_kisan,0
153957,1.97,gujarat,cotton,no,small,cotton_support_scheme,0
209635,2.83,punjab,rice,no,medium,cotton_support_scheme,0
54304,0.72,punjab,wheat,yes,small,medium_farmer_modernization,0
284703,3.19,punjab,rice,yes,medium,low_income_farmer_aid,0
90378,1.39,punjab,wheat,yes,small,sugarcane_incentive,0
258837,5.93,punjab,wheat,yes,large,crop_insurance,0
249691,4.38,maharashtra,cotton,yes,large,large_farmer_irrigation_support,1
156543,1.85,gujarat,wheat,yes,small,small_farmer_support,1
144372,2.69,up,rice,no,medium,pm_kisan,0
74923,1.57,up,wheat,no,small,pm_kisan,1
191414,2.78,maharashtra,sugarcane,no,medium,cotton_support_scheme,1
268463,3.73,karnataka,sugarcane,no,medium,small_farmer_support,0
440498,5.86,maharashtra,sugarcane,yes,large,cotton_support_scheme,1
192220,5.42,karnataka,sugarcane,no,large,large_farmer_irrigation_support,0
186434,3.22,maharashtra,sugarcane,yes,medium,cotton_support_scheme,1
239233,3.81,gujarat,wheat,no,medium,pm_kisan,0
315604,4.97,up,rice,no,large,cotton_support_scheme,0
324460,5.59,gujarat,cotton,no,large,rice_development_scheme,1
79045,1.29,gujarat,cotton,yes,small,large_farmer_irrigation_support,0
48404,0.77,maharashtra,cotton,yes,small,large_farmer_irrigation_support,0
314593,4.06,punjab,rice,no,large,low_income_farmer_aid,0
347179,4.36,up,wheat,yes,large,low_income_farmer_aid,0
133177,2.09,punjab,rice,yes,medium,pm_kisan,0
349842,4.58,punjab,rice,yes,large,medium_farmer_modernization,0
192456,2.17,punjab,rice,yes,medium,small_farmer_support,0
250656,3.53,maharashtra,cotton,yes,medium,cotton_support_scheme,1
364604,4.97,maharashtra,cotton,no,large,small_farmer_support,0
39199,0.74,up,rice,yes,small,sugarcane_incentive,1
237874,2.8,punjab,wheat,yes,medium,crop_insurance,1
219054,3.7,karnataka,sugarcane,no,medium,medium_farmer_modernization,1
462461,5.26,gujarat,wheat,yes,large,rice_development_scheme,1
247752,4.48,karnataka,rice,no,large,rice_development_scheme,1
87684,2.34,maharashtra,cotton,no,medium,medium_farmer_modernization,1
80103,0.96,punjab,rice,yes,small,crop_insurance,1
123094,3.6,up,rice,no,medium,medium_farmer_modernization,1
254202,4.39,punjab,rice,yes,large,drip_irrigation,0
159930,2.04,karnataka,sugarcane,yes,medium,rice_development_scheme,0
259259,3.46,punjab,wheat,yes,medium,cotton_support_scheme,1
230265,2.74,punjab,wheat,yes,medium,cotton_support_scheme,0
415082,4.99,punjab,wheat,yes,large,small_farmer_support,0
78185,1.14,gujarat,cotton,yes,small,low_income_farmer_aid,1
260152,3.58,punjab,wheat,yes,medium,small_farmer_support,0
35407,0.73,up,wheat,no,small,small_farmer_support,1
437009,4.68,punjab,rice,yes,large,crop_insurance,1
148486,3.02,gujarat,cotton,yes,medium,small_farmer_support,0
370944,4.9,up,wheat,no,large,medium_farmer_modernization,0
115710,3.02,punjab,wheat,yes,medium,pm_kisan,0
57056,0.7,gujarat,cotton,yes,small,drip_irrigation,0
198913,2.33,punjab,wheat,yes,medium,small_farmer_support,0
361140,4.95,punjab,rice,yes,large,rice_development_scheme,1
66224,1.78,up,wheat,no,small,pm_kisan,1
197107,4.27,gujarat,cotton,no,large,rice_development_scheme,1
255225,3.76,up,rice,yes,medium,sugarcane_incentive,1
212271,3.99,gujarat,cotton,no,medium,cotton_support_scheme,1
420349,4.48,maharashtra,cotton,yes,large,pm_kisan,0
219761,4.23,karnataka,sugarcane,no,large,cotton_support_scheme,1
41981,1.12,punjab,rice,yes,small,small_farmer_support,1
243451,3.82,up,rice,yes,medium,cotton_support_scheme,0
86089,1.23,gujarat,wheat,yes,small,rice_development_scheme,0
74913,1.44,up,rice,yes,small,small_farmer_support,1
213858,5.75,karnataka,rice,yes,large,large_farmer_irrigation_support,0
137474,3.31,karnataka,rice,no,medium,drip_irrigation,0
88391,1.32,punjab,wheat,yes,small,drip_irrigation,0
173756,3.34,punjab,rice,no,medium,low_income_farmer_aid,0
105897,3.45,karnataka,rice,no,medium,drip_irrigation,1
176943,2.04,karnataka,rice,yes,medium,crop_insurance,0
32025,0.71,gujarat,cotton,no,small,sugarcane_incentive,0
215095,5.74,gujarat,wheat,no,large,rice_development_scheme,0
131711,2.07,punjab,wheat,yes,medium,drip_irrigation,0
152031,3.58,up,rice,yes,medium,crop_insurance,0
173198,1.83,karnataka,sugarcane,yes,small,low_income_farmer_aid,0
54028,1.5,up,wheat,yes,small,drip_irrigation,0
58611,0.95,up,wheat,yes,small,small_farmer_support,1
89486,1.68,maharashtra,sugarcane,no,small,small_farmer_support,1
90637,1.9,karnataka,rice,no,small,large_farmer_irrigation_support,0
385450,4.87,up,wheat,no,large,sugarcane_incentive,1
45179,1.18,maharashtra,sugarcane,no,small,low_income_farmer_aid,1
473009,5.09,karnataka,rice,yes,large,sugarcane_incentive,1
193798,5.27,up,rice,yes,large,low_income_farmer_aid,0
199198,5.33,karnataka,rice,no,large,cotton_support_scheme,0
134830,2.96,maharashtra,cotton,yes,medium,drip_irrigation,0
101228,1.36,maharashtra,sugarcane,yes,small,rice_development_scheme,0
392820,5.66,maharashtra,cotton,no,large,medium_farmer_modernization,0
51152,1.23,gujarat,cotton,no,small,medium_farmer_modernization,0
142720,1.76,up,rice,yes,small,small_farmer_support,1
218728,4.08,up,rice,no,large,drip_irrigation,0
300586,4.6,punjab,rice,yes,large,small_farmer_support,0
221887,4.4,maharashtra,cotton,no,large,rice_development_scheme,0
185443,3.64,punjab,rice,no,medium,rice_development_scheme,1
125097,1.66,gujarat,wheat,yes,small,cotton_support_scheme,0
107186,1.97,up,rice,yes,small,cotton_support_scheme,0
81908,1.97,karnataka,rice,no,small,low_income_farmer_aid,1
104529,1.58,karnataka,rice,no,small,pm_kisan,1
166222,2.16,maharashtra,cotton,yes,medium,medium_farmer_modernization,1
52909,0.96,maharashtra,cotton,yes,small,large_farmer_irrigation_support,0
218079,5.15,karnataka,rice,yes,large,rice_development_scheme,0
306163,3.87,maharashtra,cotton,no,medium,crop_insurance,1
336598,4.6,karnataka,rice,yes,large,drip_irrigation,0
523406,5.84,punjab,wheat,yes,large,cotton_support_scheme,1
180162,3.55,karnataka,rice,no,medium,large_farmer_irrigation_support,0
248060,3.24,gujarat,cotton,no,medium,crop_insurance,1
127805,2.16,karnataka,rice,no,medium,low_income_farmer_aid,0
96862,1.92,punjab,rice,yes,small,pm_kisan,1
193349,2.73,punjab,wheat,no,medium,low_income_farmer_aid,0
218188,4.12,punjab,wheat,yes,large,crop_insurance,1
113667,2.18,maharashtra,sugarcane,no,medium,large_farmer_irrigation_support,0
207862,4.7,maharashtra,cotton,no,large,rice_development_scheme,0
267320,5.0,karnataka,rice,no,large,rice_development_scheme,1
94710,1.47,gujarat,cotton,yes,small,small_farmer_support,1
223535,3.87,maharashtra,cotton,no,medium,crop_insurance,0
146794,3.98,karnataka,rice,no,medium,medium_farmer_modernization,1
46030,0.95,up,wheat,yes,small,cotton_support_scheme,0
38280,0.53,karnataka,sugarcane,no,small,drip_irrigation,0
184616,2.71,punjab,wheat,no,medium,medium_farmer_modernization,0
345305,5.69,punjab,rice,yes,large,crop_insurance,0
106634,2.88,maharashtra,cotton,yes,medium,pm_kisan,0
111702,2.3,up,wheat,yes,medium,pm_kisan,0
150836,2.77,up,rice,yes,medium,pm_kisan,0
219710,3.74,maharashtra,cotton,no,medium,small_farmer_support,0
160220,2.36,punjab,rice,yes,medium,pm_kisan,0
147144,3.18,up,rice,no,medium,sugarcane_incentive,1
79499,1.34,gujarat,wheat,no,small,medium_farmer_modernization,0
107912,1.6,karnataka,sugarcane,no,small,drip_irrigation,1
204679,2.59,maharashtra,cotton,no,medium,sugarcane_incentive,1
86390,1.64,gujarat,wheat,no,small,rice_development_scheme,0
64175,1.53,gujarat,cotton,no,small,medium_farmer_modernization,0
331008,3.99,gujarat,wheat,yes,medium,sugarcane_incentive,1
87705,2.08,karnataka,sugarcane,no,medium,low_income_farmer_aid,1
29944,0.87,gujarat,cotton,no,small,low_income_farmer_aid,1
124719,2.89,gujarat,wheat,yes,medium,pm_kisan,0
222971,3.69,punjab,wheat,yes,medium,low_income_farmer_aid,0
151593,4.58,maharashtra,cotton,no,large,drip_irrigation,1
152868,2.12,gujarat,wheat,no,medium,pm_kisan,0
167812,2.17,gujarat,wheat,no,medium,large_farmer_irrigation_support,0
27435,0.57,up,rice,yes,small,large_farmer_irrigation_support,0
159066,4.11,maharashtra,cotton,yes,large,cotton_support_scheme,0
86965,1.31,gujarat,cotton,no,small,small_farmer_support,1
417413,5.14,maharashtra,sugarcane,yes,large,medium_farmer_modernization,0
131795,2.13,punjab,wheat,yes,medium,cotton_support_scheme,1
275275,4.23,karnataka,sugarcane,no,large,drip_irrigation,1
84895,1.43,punjab,rice,yes,small,cotton_support_scheme,1
39722,0.84,up,rice,yes,small,crop_insurance,0
380557,4.21,up,rice,yes,large,large_farmer_irrigation_support,1
348789,3.74,punjab,rice,yes,medium,large_farmer_irrigation_support,0
71281,1.48,maharashtra,cotton,yes,small,low_income_farmer_aid,1
266654,5.09,karnataka,sugarcane,no,large,cotton_support_scheme,0
97058,1.66,karnataka,sugarcane,yes,small,rice_development_scheme,0
246654,3.16,up,wheat,yes,medium,low_income_farmer_aid,0
183635,5.73,karnataka,rice,no,large,cotton_support_scheme,0
114153,1.84,up,rice,yes,small,crop_insurance,1
159155,3.86,maharashtra,cotton,yes,medium,low_income_farmer_aid,0
189615,4.62,up,rice,yes,large,large_farmer_irrigation_support,1
83831,1.53,gujarat,cotton,no,small,drip_irrigation,0
158050,4.92,up,wheat,no,large,sugarcane_incentive,1
32057,0.94,up,rice,no,small,pm_kisan,1
48608,1.05,gujarat,wheat,yes,small,small_farmer_support,1
147459,3.4,punjab,wheat,yes,medium,pm_kisan,0
122699,3.85,gujarat,wheat,no,medium,large_farmer_irrigation_support,0
203427,4.21,maharashtra,sugarcane,no,large,drip_irrigation,1
175378,2.46,up,wheat,yes,medium,low_income_farmer_aid,0
352782,4.14,punjab,wheat,yes,large,rice_development_scheme,1
267475,3.59,gujarat,cotton,yes,medium,drip_irrigation,0
319472,5.76,karnataka,rice,no,large,rice_development_scheme,0
103121,1.76,up,wheat,no,small,low_income_farmer_aid,1
90340,1.15,punjab,rice,yes,small,large_farmer_irrigation_support,0
377149,5.05,up,wheat,no,large,large_farmer_irrigation_support,1
155850,3.32,maharashtra,sugarcane,no,medium,crop_insurance,0
31864,0.75,up,wheat,yes,small,small_farmer_support,1
54663,0.94,maharashtra,sugarcane,no,small,large_farmer_irrigation_support,0
258329,4.57,maharashtra,sugarcane,yes,large,large_farmer_irrigation_support,1
526495,5.52,gujarat,wheat,yes,large,drip_irrigation,0
307722,5.0,maharashtra,sugarcane,yes,large,drip_irrigation,0
247084,5.54,karnataka,rice,no,large,medium_farmer_modernization,0
457598,5.28,up,rice,yes,large,small_farmer_support,0
103463,2.15,up,rice,yes,medium,sugarcane_incentive,0
252590,4.16,karnataka,sugarcane,yes,large,low_income_farmer_aid,0
44945,1.23,punjab,wheat,no,small,low_income_farmer_aid,1
436764,5.24,punjab,wheat,yes,large,sugarcane_incentive,0
117423,2.49,up,wheat,no,medium,sugarcane_incentive,0
30325,0.6,karnataka,rice,yes,small,cotton_support_scheme,0
343932,5.91,gujarat,wheat,no,large,low_income_farmer_aid,0
295692,5.99,punjab,wheat,yes,large,drip_irrigation,0
158355,2.59,up,rice,no,medium,small_farmer_support,0
487004,5.49,punjab,wheat,yes,large,drip_irrigation,0
141899,1.93,maharashtra,sugarcane,no,small,drip_irrigation,0
164696,5.47,karnataka,sugarcane,no,large,sugarcane_incentive,1
189535,2.72,karnataka,rice,no,medium,low_income_farmer_aid,0
351610,5.22,punjab,rice,yes,large,small_farmer_support,0
430950,5.11,maharashtra,sugarcane,yes,large,medium_farmer_modernization,0
231390,3.24,maharashtra,sugarcane,yes,medium,low_income_farmer_aid,0
186672,4.64,maharashtra,sugarcane,yes,large,rice_development_scheme,1
53984,1.73,maharashtra,cotton,no,small,medium_farmer_modernization,0
115242,1.86,punjab,wheat,yes,small,large_farmer_irrigation_support,0
72647,2.21,karnataka,rice,no,medium,medium_farmer_modernization,1
87108,1.7,up,wheat,no,small,cotton_support_scheme,0
110052,1.77,punjab,wheat,yes,small,cotton_support_scheme,1
185879,5.11,up,wheat,yes,large,cotton_support_scheme,1
119580,2.38,maharashtra,sugarcane,yes,medium,drip_irrigation,0
161358,2.34,punjab,wheat,yes,medium,low_income_farmer_aid,0
103519,2.3,punjab,wheat,yes,medium,small_farmer_support,0
97890,2.18,karnataka,rice,no,medium,cotton_support_scheme,1
437520,4.68,up,wheat,yes,large,rice_development_scheme,0
143339,2.08,punjab,rice,no,medium,crop_insurance,0
76486,1.06,maharashtra,sugarcane,no,small,pm_kisan,1
151710,2.97,gujarat,wheat,no,medium,small_farmer_support,0
73110,1.92,up,rice,yes,small,small_farmer_support,1
515907,5.45,punjab,wheat,yes,large,crop_insurance,1
353582,5.13,punjab,wheat,yes,large,sugarcane_incentive,0
133754,1.4,gujarat,wheat,yes,small,sugarcane_incentive,0
226091,3.76,karnataka,rice,yes,medium,small_farmer_support,0
229658,4.65,up,rice,no,large,rice_development_scheme,1
275039,3.55,punjab,rice,no,medium,sugarcane_incentive,1
285511,3.31,maharashtra,sugarcane,yes,medium,small_farmer_support,0
21556,0.54,karnataka,rice,no,small,sugarcane_incentive,0
419976,4.75,up,wheat,yes,large,drip_irrigation,0
105958,3.12,up,rice,no,medium,large_farmer_irrigation_support,0
201845,3.77,karnataka,sugarcane,no,medium,small_farmer_support,0
252002,4.9,punjab,wheat,no,large,drip_irrigation,1
117319,1.9,karnataka,rice,yes,small,rice_development_scheme,0
248298,3.28,up,wheat,yes,medium,large_farmer_irrigation_support,0
409656,5.53,gujarat,cotton,no,large,rice_development_scheme,0
86930,2.03,up,wheat,no,medium,low_income_farmer_aid,1
417150,4.5,maharashtra,cotton,yes,large,large_farmer_irrigation_support,1
477414,5.8,karnataka,sugarcane,yes,large,pm_kisan,0
356315,5.22,up,rice,yes,large,medium_farmer_modernization,0
62582,1.09,up,rice,no,small,drip_irrigation,1
53202,1.59,maharashtra,sugarcane,no,small,pm_kisan,1
265545,4.72,gujarat,cotton,yes,large,drip_irrigation,0
70644,1.36,gujarat,wheat,yes,small,pm_kisan,1
202259,3.45,up,wheat,yes,medium,drip_irrigation,0
90009,2.48,gujarat,cotton,yes,medium,crop_insurance,1
257901,5.5,punjab,rice,yes,large,low_income_farmer_aid,0
88983,2.42,maharashtra,sugarcane,no,medium,sugarcane_incentive,1
161151,1.94,gujarat,cotton,yes,small,medium_farmer_modernization,0
